Index,BTCE.Open,BTCE.High,BTCE.Low,BTCE.Close,BTCE.Volume,BTCE.Adjusted
2016-07-13T23:00:00.000+03:00,659.42,661.5,659.11,661.5,43.951825,661.5
2016-07-14T00:00:00.000+03:00,661.25,661.5,659.51,661.5,6.151615,661.5
2016-07-14T01:00:00.000+03:00,660.0,661.82,660.0,661.82,44.605632,661.82
2016-07-14T02:00:00.000+03:00,661.0,664.38,655.1,655.11,76.706792,655.11
2016-07-14T03:00:00.000+03:00,654.22,658.92,650.0,658.4,50.517644,658.4
2016-07-14T04:00:00.000+03:00,655.92,657.657,652.89,652.9,14.636196,652.9
2016-07-14T05:00:00.000+03:00,653.03,655.45,652.21,655.45,9.711347,655.45
2016-07-14T06:00:00.000+03:00,655.45,655.64,652.2,655.47,15.123194,655.47
2016-07-14T07:00:00.000+03:00,653.02,653.02,652.21,652.21,2.4644,652.21
2016-07-14T08:00:00.000+03:00,652.96,655.92,652.54,654.47,18.692099,654.47
2016-07-14T09:00:00.000+03:00,655.171,658.847,654.74,658.847,18.6466,658.847
2016-07-14T10:00:00.000+03:00,655.0,658.444,654.42,654.47,12.903653,654.47
2016-07-14T11:00:00.000+03:00,654.47,656.535,653.04,653.9,20.453993,653.9
2016-07-14T12:00:00.000+03:00,653.93,656.53,652.2,653.21,41.850672,653.21
2016-07-14T13:00:00.000+03:00,653.231,656.536,653.23,656.536,24.855811,656.536
2016-07-14T14:00:00.000+03:00,656.536,660.731,656.536,658.85,27.939707,658.85
